rating,reviews,address,price,bathrooms,beds,guests,toiles,bedrooms,studios,has_rating
4.857475195517684,1,"Wiang Nuea, Chiang Rai, Thailand",2207,1,1,2,0,1,0,0
4.857475195517684,1,"Muang Pattaya, Chang Wat Chon Buri, Thailand",1820,0,1,2,0,0,1,0
4.857475195517684,0,"North Central Province, Sri Lanka",1094,2,2,4,0,2,0,0
4.857475195517684,0,"Panayam, Kerala, India",2853,0,1,2,0,1,0,0
4.857475195517684,2,"Wiang Nuea, Chiang Rai, Thailand",2207,5,1,2,0,1,0,0
4.857475195517684,0,"Phon Thong, Chaiyaphum, Thailand",1259,5,1,2,0,1,0,0
4.857475195517684,0,"Udawalawa, Uva Province, Sri Lanka",2736,1,1,2,0,1,0,0
4.857475195517684,0,"Udawalawa, Sabaragamuwa Province, Sri Lanka",6840,3,3,8,0,3,0,0
4.857475195517684,0,"Pulau Tuba, Kedah, Malaysia",7757,1,2,4,0,0,1,0
4.857475195517684,0,"Tambon Pru Yai, Nakhon Ratchasima, Thailand",1511,1,1,2,0,1,0,0
4.857475195517684,0,"Tha Wang Tan, Chiang Mai, Thailand",2764,5,1,2,0,1,0,0
4.857475195517684,0,"Phrom Lok, Chang Wat Nakhon Si Thammarat, Thailand",4783,1,1,2,0,1,0,0
4.857475195517684,0,"Kaladhungi, Uttarakhand, India",4579,5,1,2,0,1,0,0
4.857475195517684,0,"บุรีรัมย์, Thailand",1763,1,1,2,0,0,0,0
4.857475195517684,0,"Varkala, Kerala, India",2499,0,1,2,0,1,0,0
4.857475195517684,0,"Tambon Chiang Dao, Chang Wat Chiang Mai, Thailand",1688,0,1,4,0,1,0,0
4.857475195517684,0,"Tokha, Central Development Region, Nepal",912,0,1,2,0,1,0,0
4.857475195517684,1,"Wadduwa, Western Province, Sri Lanka",3010,0,1,2,0,1,0,0
4.857475195517684,0,"Dodanduwa, Southern Province, Sri Lanka",1744,1,1,2,0,1,0,0
4.857475195517684,0,"Saraphi District, Chiang Mai, Thailand",5833,5,1,2,0,1,0,0
4.857475195517684,0,"Krungthep Mahanakorn, Chang Wat Chiang Rai, Thailand",3778,0,1,2,0,0,0,0
4.857475195517684,1,"Tambon Mai Riang, Chang Wat Nakhon Si Thammarat, Thailand",1511,1,1,2,0,0,1,0
4.857475195517684,0,"Akbarpur, Rajasthan, India",19257,1,2,4,0,0,1,0
4.857475195517684,0,"ตำบล สทิงหม้อ, สงขลา, Thailand",2519,0,1,2,0,1,0,0
4.857475195517684,0,"Rambukkana, Sabaragamuwa Province, Sri Lanka",2398,1,1,2,0,1,0,0
4.857475195517684,0,Sri Lanka,1519,0,1,2,0,1,0,0
4.857475195517684,0,"Ambalangoda, Southern Province, Sri Lanka",3648,2,2,3,0,2,0,0
4.857475195517684,0,"Mueang Kaeo, Chiang Mai, Thailand",1509,0,1,0,0,1,0,0
4.857475195517684,0,"Negombo, Western Province, Sri Lanka",2565,0,1,2,0,1,0,0
4.88,290,"Cheomdangwahak-ro, Jeongeup-si, North Jeolla Province, South Korea",4906,5,1,4,0,1,0,1
4.96,25,"Buk-myeon, Yeongweol, Gangwon Province, South Korea",10889,1,1,2,0,1,0,1
5.0,4,"Hengchun Township, Taiwan",22581,1,1,2,0,1,0,1
5.0,8,"Temanggung, Central Java, Indonesia",6328,1,2,5,0,2,0,1
4.857475195517684,0,"Palshet, Maharashtra, India",9129,1,1,3,0,1,0,0
4.7,107,"Subic Bay Freeport Zone, Central Luzon, Philippines",3722,1,1,2,0,1,0,1
4.83,102,"Laguna, IV-A, Philippines",9416,1,1,6,0,1,0,1
4.54,117,"Jeju-si, Jeju Province, South Korea",10540,1,1,2,0,1,0,1
4.73,126,"Tanay, Calabarzon, Philippines",8245,1,2,8,0,2,0,1
4.96,543,"Yeongwol-gun, Gangwon Province, South Korea",6727,1,1,4,0,0,1,1
4.99,73,"tỉnh Kiên Giang, Vietnam",4710,1,1,2,0,1,0,1
4.857475195517684,1,"Suju-myeon, Yeongweol, Gangwon Province, South Korea",7669,1,1,4,0,1,0,0
5.0,6,"Caloocan, Metro Manila, Philippines",17371,0,1,7,0,1,0,1
4.83,6,"Catmon, Central Visayas, Philippines",9624,1,1,6,0,1,0,1
4.6,5,"Jibhi, Himachal Pradesh, India",2852,1,1,4,0,1,0,1
4.99,249,"Ishigaki, Okinawa Prefecture, Japan",12559,1,1,2,0,1,0,1
4.76,17,"Santa Fe, Central Visayas, Philippines",2262,1,1,3,0,1,0,1
5.0,4,"Singapore, Singapore",14804,5,1,4,0,1,0,1
5.0,3,"Pyoseon-myeon, Seogwipo, Jeju Province, South Korea",4485,1,1,4,0,1,0,1
5.0,27,"Bayan ng Santa Fe, Gitnang Kabisayaan, Philippines",2504,0,1,4,0,1,0,1
4.88,244,"Gujwa-eup, Jeju-si, Jeju Province, South Korea",8494,1,1,2,0,1,0,1
5.0,49,"Jeju City., Jejuteukbyeoljachi-do, South Korea",6391,1,1,3,0,0,1,1
4.83,208,"Jeju-si, Jeju Province, South Korea",8154,1,1,4,0,1,0,1
4.76,29,"Jibhi, Himachal Pradesh, India",2279,1,1,3,0,1,0,1
5.0,23,"Ninh Kiều, Cần Thơ, Vietnam",1811,5,1,4,0,1,0,1
4.92,169,"Subic Bay Freeport Zone, Central Luzon, Philippines",3247,5,1,2,0,1,0,1
4.9,114,"Cebu City, Central Visayas, Philippines",4115,1,1,2,0,1,0,1
4.91,70,"Cisarua, Jawa Barat, Indonesia",4700,1,1,2,0,1,0,1
4.64,173,"Nishi-ku, Fukuoka-shi, Fukuoka-ken, Japan",6972,1,1,2,0,1,0,1
4.95,41,"Cat Ba island, Hải Phòng, Vietnam",3858,1,1,2,0,1,0,1
4.67,6,"Sainj, Himachal Pradesh, India",1095,5,1,2,0,1,0,1
4.85,60,"Buk-myeon, Ulleung-gun, North Gyeongsang Province, South Korea",4349,1,1,2,0,1,0,1
4.65,71,Philippines,4871,5,1,2,0,1,0,1
4.6,25,"Tanay, Calabarzon, Philippines",5682,5,1,4,0,1,0,1
4.63,8,"Thành phố Đà Lạt, Lâm Đồng, Vietnam",1461,0,1,2,0,1,0,1
4.76,84,"San Francisco, Central Visayas, Philippines",1228,0,1,2,0,1,0,1
4.93,60,"Thành phố Phú Quốc, tỉnh Kiên Giang, Vietnam",1733,0,1,2,0,1,0,1
4.95,85,"San Vicente, MIMAROPA, Philippines",3068,1,1,2,0,1,0,1
5.0,4,"General Santos City, Region XII, Philippines",853,1,2,2,0,0,0,1
4.85,47,"Hyeonnam-myeon, Yangyang, Gangwon Province, South Korea",6116,5,1,4,0,1,0,1
4.85,89,"Jaisalmer, Rajasthan, India",1084,0,2,8,0,2,0,1
4.857475195517684,2,"Iwon-myeon, Taean-gun, South Chungcheong Province, South Korea",9468,1,1,4,0,1,0,0
4.857475195517684,0,"Siquijor, Central Visayas, Philippines",2094,0,1,2,0,1,0,0
4.77,67,"恆春鎮, 屏東縣, Taiwan",9340,1,1,8,0,1,0,1
4.64,25,"San Narciso, Central Luzon, Philippines",10743,1,1,15,0,1,0,1
4.92,24,"Kep Province, Cambodia",1598,0,1,2,0,1,0,1
4.95,21,"Panglao, Philippines",2616,5,1,2,0,1,0,1
4.65,23,"가평군, 경기, South Korea",6123,1,1,6,0,0,0,1
4.93,68,"Alfonso, Calabarzon, Philippines",4101,1,2,4,0,0,0,1
4.84,119,"Krong Siem Reap, Siem Reap Province, Cambodia",3648,1,1,6,0,1,0,1
4.66,90,"Nago, Okinawa Prefecture, Japan",2659,1,2,6,0,2,0,1
4.55,11,"Thành phố Phú Quốc, tỉnh Kiên Giang, Vietnam",2759,1,1,3,0,1,0,1
4.97,75,"Jochon-eup, Jeju-si, Jeju Province, South Korea",4098,1,1,2,0,1,0,1
5.0,30,"Yakushima, Kumage-gun, Kagoshima, Japan",7825,1,3,6,0,3,0,1
4.94,16,"San Isidro, Caraga, Philippines",1280,1,1,2,0,0,0,1
4.72,26,"Moalboal, Central Visayas, Philippines",4221,1,1,2,0,1,0,1
4.857475195517684,1,"Kecamatan Cilaku, Jawa Barat, Indonesia",1536,0,1,2,0,1,0,0
4.9,50,"tỉnh Kiên Giang, Vietnam",820,0,4,2,0,4,0,1
4.67,3,"Mataas Na Kahoy, Calabarzon, Philippines",8929,2,2,8,0,2,0,1
4.6,15,"Siargao, Caraga, Philippines",1773,5,1,2,0,1,0,1
4.85,65,"San Vicente, MIMAROPA, Philippines",3653,1,1,2,0,1,0,1
4.85,26,"General Luna, Caraga, Philippines",5211,1,1,2,0,1,0,1
4.75,5,"El Nido, MIMAROPA, Philippines",11381,1,1,2,0,1,0,1
4.9,43,"Mambajao, Northern Mindanao, Philippines",5697,0,1,3,0,1,0,1
4.857475195517684,0,"Genting Highlands, Pahang, Malaysia",5540,1,1,2,0,1,0,0
4.86,7,"Cavinti, Calabarzon, Philippines",6035,5,2,8,0,2,0,1
4.857475195517684,0,"Gebele, Azerbaijan",15505,1,1,2,0,1,0,0
4.857475195517684,0,"Nam-myeon, Namhae, South Gyeongsang Province, South Korea",6582,1,1,4,0,0,0,0
4.67,18,"General Luna, Caraga, Philippines",1959,0,1,3,0,1,0,1
4.7,30,"Kudat, Sabah, Malaysia",3994,0,1,2,0,1,0,1
4.86,7,"Baguio, Cordillera Administrative Region, Philippines",3304,1,1,5,0,1,0,1
5.0,20,"Geoje-si, South Gyeongsang Province, South Korea",6931,1,1,7,0,1,0,1
4.9,40,"Gujwa-eup, Cheju, Jeju Province, South Korea",7339,1,1,4,0,1,0,1
5.0,13,"Borobudur, Central Java, Indonesia",5806,0,1,2,0,1,0,1
4.54,13,"General Luna, Siargao, Philippines",1619,5,1,2,0,1,0,1
4.857475195517684,1,"San Vicente, Philippines",1622,0,1,2,0,1,0,0
5.0,3,"San Isidro, Caraga, Philippines",949,0,1,4,0,1,0,1
5.0,7,"Alaminos, Ilocos Region, Philippines",2110,0,1,2,0,1,0,1
5.0,6,"Karimunjawa, Jawa Tengah, Indonesia",2550,1,1,2,0,1,0,1
4.857475195517684,2,"Kecamatan Pakem, Daerah Istimewa Yogyakarta, Indonesia",4608,1,2,5,0,2,0,0
4.92,87,"Onna-son, Kunigami-gun, Okinawa-ken, Japan",12651,1,1,3,0,1,0,1
4.9,11,"Juara Village, Tioman Island Kuala Rompin, Pahang, Malaysia",2450,1,1,2,0,1,0,1
4.81,117,"Sindun-myeon, Icheon-si, Gyeonggi Province, South Korea",6222,1,1,2,0,1,0,1
4.95,19,"Tambon Nong Kae, Chang Wat Prachuap Khiri Khan, Thailand",8834,1,0,2,0,0,0,1
4.73,37,"El Nido, Philippines",12996,0,1,2,1,1,0,1
5.0,3,"Thành phố Nha Trang, Khánh Hòa, Vietnam",100758,5,7,14,0,7,0,1
4.87,180,"Mueang Chiang Mai District, Chiang Mai, Thailand",1297,1,1,2,0,1,0,1
4.92,12,"Jokkmokk, Norrbottens län, Sweden",34151,0,1,2,1,1,0,1
4.9,39,"Volimes, Greece",16365,1,2,4,0,2,0,1
4.74,34,"Tambon Chang Phueak, Chang Wat Chiang Mai, Thailand",5134,2,2,8,0,2,0,1
4.857475195517684,1,"Chittorgarh, Rajasthan, India",3840,3,3,4,0,3,0,0
4.857475195517684,0,"Thung Samo, Phetchabun, Thailand",50373,5,5,13,0,5,0,0
4.857475195517684,0,"Buk-myeon, Gapyeong-gun, Gyeonggi Province, South Korea",19908,1,1,6,0,1,0,0
4.73,11,"Alor Gajah, Melaka, Malaysia",34740,10,10,16,0,10,0,1
4.85,13,"Harju County, Estonia",4543,5,1,2,0,1,0,1
4.96,130,"El Nido, MIMAROPA, Philippines",55399,9,8,16,0,8,0,1
4.82,212,"Mueang Chiang Mai District, Chiang Mai, Thailand",1441,1,2,3,0,2,0,1
4.857475195517684,0,"Mustasaari, Finland",45428,0,1,4,0,1,0,0
4.88,95,"Baguio, Cordillera Administrative Region, Philippines",9995,0,1,2,0,1,0,1
5.0,5,"Saulkrasti, Latvia",8808,1,1,2,0,1,0,1
4.857475195517684,0,"Gökova, Muğla, Turkey",12620,1,2,4,0,2,0,0
5.0,6,"Petropavlivska Borshchahivka, Kyivs'ka oblast, Ukraine",11988,2,2,6,0,2,0,1
4.81,183,"Mueang Chiang Mai District, Chiang Mai, Thailand",1718,1,2,3,0,2,0,1
4.75,89,"Shimla, Himachal Pradesh, India",3652,1,1,3,0,1,0,1
4.74,23,"Puducherry, India",2739,0,1,2,0,1,0,1
4.857475195517684,1,"Nam-myeon, Taean-gun, South Chungcheong Province, South Korea",15629,1,1,4,0,1,0,0
4.7,172,"Andeok-myeon, Seogwipo-si, Jeju Province, South Korea",15493,2,2,5,0,2,0,1
4.88,61,"Urla, İzmir, Turkey",6516,1,1,3,0,1,0,1
5.0,3,"Tambon San Pa Yang, Chang Wat Chiang Mai, Thailand",2889,5,1,4,0,1,0,1
4.81,74,"Silang, Calabarzon, Philippines",8117,1,1,4,0,1,0,1
4.79,58,"Cabangan, Central Luzon, Philippines",11375,0,2,14,0,2,0,1
4.78,18,"Rooslepa / Roslep, Lääne County, Estonia",19326,1,1,2,0,1,0,1
4.95,41,"Alliklepa, Harju County, Estonia",10903,1,1,2,0,1,0,1
4.77,13,"Ko Samui District, Surat Thani, Thailand",8555,0,1,2,0,1,0,1
5.0,3,"Põhja-Tallinna, Harju maakond, Estonia",12738,1,1,2,0,1,0,1
4.8,10,"Villike, Estonia",16808,0,1,2,0,1,0,1
4.88,83,"Πύργος, Limasol, Cyprus",12538,1,1,4,0,1,0,1
4.92,73,"Πύργος, Limasol, Cyprus",5597,1,1,0,0,1,0,1
4.71,65,"Alūksne, Latvia",4122,0,1,3,0,1,0,1
4.97,30,"Amphoe Pai, Chang Wat Mae Hong Son, Thailand",853,1,1,2,0,1,0,1
5.0,3,"Sapanca, Sakarya, Turkey",15062,0,1,4,0,1,0,1
4.857475195517684,2,"Harju County, Estonia",4543,5,1,2,0,1,0,0
5.0,69,"Puerto Galera, MIMAROPA, Philippines",3117,8,8,16,0,8,0,1
4.94,17,"Don Tako, Ratchaburi, Thailand",4257,1,1,3,0,1,0,1
4.67,3,"Shimla, Himachal Pradesh, India",10749,3,3,9,0,3,0,1
5.0,3,"Jūrmala, Latvia",2835,0,1,2,0,1,0,1
5.0,8,"Imerovigli, Santorini, Greece",46336,3,2,5,0,2,0,1
4.857475195517684,2,"Ninh Binh, Ninh Bình Province, Vietnam",5461,5,1,2,0,1,0,0
4.93,276,"Daedeok-myeon, Damyang, South Jeolla Province, South Korea",10152,1,1,4,0,1,0,1
5.0,11,"Pieria, Greece",7415,1,3,6,0,3,0,1
5.0,12,"Imaduwa, Southern Province, Sri Lanka",6840,0,1,3,0,1,0,1
4.86,22,"Puducherry, India",2739,0,1,2,0,1,0,1
4.92,40,"Ao Luek Tai, Krabi, Thailand",1965,0,1,2,0,1,0,1
4.9,30,"Pärnu, Pärnu maakond, Estonia",11539,1,1,2,0,1,0,1
4.857475195517684,0,"Jodhpur, Rajasthan, India",5706,5,1,2,0,1,0,0
4.77,14,"Vlasina Lake, Serbia",2271,0,1,6,0,1,0,1
4.857475195517684,1,"Gaytaninovo, Blagoevgrad Province, Bulgaria",10903,1,1,2,0,1,0,0
4.67,3,"Gaytaninovo, Blagoevgrad Province, Bulgaria",10176,1,1,2,0,1,0,1
5.0,17,"Phú Quốc, tỉnh Kiên Giang, Vietnam",1740,0,1,2,0,1,0,1
4.7,20,"Imhoe-myeon, Jindo, South Jeolla Province, South Korea",4529,8,0,4,0,0,0,1
4.857475195517684,1,"Ktistades, Greece",9458,1,2,4,0,2,0,0
4.857475195517684,1,"Aewol-eup, Cheju, Jeju Province, South Korea",3156,1,1,4,0,0,0,0
4.857475195517684,0,"Seongsan-eup, Seogwipo-si, Jeju Province, South Korea",10193,1,1,4,0,1,0,0
4.857475195517684,0,"Chiang Mai, Thailand",6591,5,1,4,0,1,0,0
4.857475195517684,0,"Taal, Calabarzon, Philippines",4059,0,1,2,0,1,0,0
5.0,3,"Seongsan-eup, Seogwipo, Jeju Province, South Korea",4009,0,1,2,0,1,0,1
5.0,26,"Chiang Dao, Chiang Mai, Thailand",3274,1,1,2,0,1,0,1
4.857475195517684,0,"Ravdoucha, Greece",46336,2,2,6,0,2,0,0
4.857475195517684,0,"Salobreña, Andalucía, Spain",38477,3,3,6,0,3,0,0
4.99,146,"Lac-Beauport, Quebec, Canada",28144,1,2,4,0,2,0,1
4.87,142,"Abiansemal, Bali, Indonesia",28772,2,2,4,0,2,0,1
5.0,50,"Abiansemal, Bali, Indonesia",59558,5,5,10,0,5,0,1
4.96,237,"Hella, Iceland",46495,1,1,2,0,1,0,1
4.99,137,"Gaular, Sogn og Fjordane, Norway",32666,0,1,2,1,1,0,1
4.87,385,"Heredia, Costa Rica",32788,2,2,4,0,2,0,1
4.75,134,"El Port de la Selva, Catalonia, Spain",43285,3,4,10,0,4,0,1
4.84,393,"Yucca Valley, California, United States",18433,1,1,2,0,1,0,1
4.98,48,"Harlingen, Friesland, Netherlands",29619,1,1,2,0,1,0,1
4.9,102,"Austin, Texas, United States",58460,1,1,4,0,1,0,1
4.857475195517684,0,"Aewol-eup, Cheju, Jeju Province, South Korea",3787,1,1,4,0,0,0,0
4.88,170,"Rhinebeck, New York, United States",43482,2,2,4,0,0,1,1
4.75,28,"Redberth, United Kingdom",19217,0,1,4,0,1,0,1
4.95,150,"Ponta Delgada, S. Miguel - Açores, Portugal",10059,1,1,2,0,1,0,1
4.95,42,"Boulder, Colorado, United States",68658,3,3,6,0,3,0,1
4.91,475,"Marton, Manawatu-Wanganui, New Zealand",10798,1,1,4,0,1,0,1
4.76,17,"Amsterdam, BH, Netherlands",34012,1,1,2,0,1,0,1
4.92,72,"Nelson, New Zealand",14218,1,1,2,0,1,0,1
4.88,8,"Malibu, California, United States",110392,5,3,8,0,3,0,1
4.93,28,"Springfield, Missouri, United States",35824,3,3,8,0,3,0,1
4.857475195517684,1,"Joncherey, Bourgogne-Franche-Comté, France",19080,1,1,2,0,1,0,0
4.91,77,"Campton, Kentucky, United States",84510,1,1,4,0,1,0,1
4.9,141,"Selat, Bali, Indonesia",18843,5,2,4,0,2,0,1
4.89,379,"Lumberton, Texas, United States",20220,1,1,2,0,1,0,1
4.87,277,"Forde, Vestland fylke, Norway",37239,0,1,2,1,1,0,1
4.6,10,"Pemenang, West Nusa Tenggara, Indonesia",9475,5,1,4,0,1,0,1
4.99,199,"Roswell, New Mexico, United States",50332,0,1,2,0,1,0,1
4.78,91,"Joshua Tree, California, United States",260972,5,4,8,0,4,0,1
4.68,53,"Guyonvelle, Grand Est, France",8730,0,1,2,0,1,0,1
4.88,50,"Copper Hill, Virginia, United States",12850,1,1,4,0,1,0,1
4.89,85,"El Prado, New Mexico, United States",10748,1,1,4,0,1,0,1
4.95,310,"Bend, Oregon, United States",14933,1,2,3,0,2,0,1
4.96,177,"Pembroke, Pembrokeshire, United Kingdom",14991,1,1,4,0,1,0,1
4.92,299,"Sutton, England, United Kingdom",16128,1,1,2,0,1,0,1
4.857475195517684,1,"Edayanchavadi, Tamil Nadu, India",2739,0,1,2,0,1,0,0
4.85,123,"Sandy Valley, Nevada, United States",11673,1,1,4,0,1,0,1
4.9,100,"Galena, Missouri, United States",11015,1,1,6,0,1,0,1
5.0,4,"Bocas Town, Provincia de Bocas del Toro, Panama",10990,2,2,5,0,2,0,1
4.96,370,"Cedar City, Utah, United States",7492,1,1,2,0,1,0,1
4.73,364,"Isla Mujeres, Mexico",29552,5,2,4,0,2,0,1
4.78,50,"Uluwatu, Bali, Indonesia",12275,1,2,2,0,2,0,1
4.99,277,"Troy, Texas, United States",23664,5,1,4,0,1,0,1
4.9,234,"Urubamba, Peru",39218,1,1,0,0,1,0,1
4.86,380,"Fernwood, Idaho, United States",27531,0,1,2,0,1,0,1
4.857475195517684,1,"Carvoeiro, Faro District, Portugal",9379,1,1,4,0,1,0,0
4.84,130,"Jalpan de Serra, Querétaro, Mexico",4554,1,1,3,0,1,0,1
4.9,30,"Nes, Viken, Norway",28788,2,1,2,0,1,0,1
4.85,39,"Joshua Tree, California, United States",29874,1,1,2,0,1,0,1
4.95,255,"Galveston, Texas, United States",24322,1,2,6,0,2,0,1
4.93,140,"Villarrubia, Córdoba, AL, Spain",16878,1,1,4,0,1,0,1
4.75,64,"Leander, Texas, United States",55835,3,5,12,0,5,0,1
4.95,19,"IJmuiden, Noord-Holland, Netherlands",18550,1,1,2,0,0,0,1
4.95,780,"Terlingua, Texas, United States",11071,0,1,3,1,1,0,1
4.94,252,"Springfield, Tennessee, United States",17879,1,1,4,0,1,0,1
4.85,78,"Worstead, England, United Kingdom",13678,1,1,4,0,1,0,1
4.84,121,"Lewisham, Tasmania, Australia",20233,1,1,2,0,1,0,1
4.95,73,"Branford, Florida, United States",17520,2,2,4,0,2,0,1
4.96,473,"Whareama, Wellington, New Zealand",11794,1,1,2,0,1,0,1
5.0,186,"Mudgee, New South Wales, Australia",31420,1,1,2,0,1,0,1
4.86,205,"Isle of Wight, England, United Kingdom",23557,1,1,3,0,1,0,1
4.96,28,"Krabčice, Ústecký kraj, Czechia",5537,0,1,2,0,1,0,1
4.66,32,"Pisac, Cusco, Peru",3110,1,1,2,0,1,0,1
4.857475195517684,1,"Raray, Hauts-de-France, France",23077,1,1,2,0,1,0,0
4.857475195517684,2,"Santa María Colotepec, Oaxaca, Mexico",63778,0,1,2,0,1,0,0
5.0,13,"Pichilemu, Sexta Región del General Libertador Bernardo O'Higgins, Chile",20080,2,3,6,0,3,0,1
4.93,213,"Marfa, Texas, United States",16074,5,1,2,0,1,0,1
4.96,119,"Coconino County, Arizona, United States",24122,0,1,2,0,0,1,1
4.99,103,"Kalispell, Montana, United States",17686,1,1,2,0,1,0,1
4.83,69,"Xochitepec, Morelos, Mexico",34178,5,3,12,0,3,0,1
4.72,25,"Woodbridge, United Kingdom",9690,0,1,4,0,1,0,1
4.9,232,"Cupertino, California, United States",17453,1,3,4,0,0,0,1
5.0,8,"San Pedro Columbia, Toledo District, Belize",4560,0,1,2,0,1,0,1
4.99,143,"Tetonia, Idaho, United States",27362,1,1,4,0,1,0,1
4.95,175,"Copper Hill, Virginia, United States",12850,1,1,2,0,1,0,1
5.0,21,"Canterbury, Kent, United Kingdom",32569,2,3,6,0,3,0,1
4.92,12,"Joncherey, Bourgogne Franche-Comté, France",26802,0,1,2,1,1,0,1
4.81,16,"Llanafan-fawr, Wales, United Kingdom",15951,1,1,2,0,0,0,1
4.96,163,"Copper Hill, Virginia, United States",12850,1,1,4,0,1,0,1
4.74,62,Panama,10580,5,1,2,0,1,0,1
4.99,259,"Delta, Colorado, United States",9233,1,1,2,0,1,0,1
4.9,484,"Jackeys Marsh, Tasmania, Australia",13290,1,2,5,0,2,0,1
4.57,7,"Austin, Texas, United States",13208,2,2,4,0,2,0,1
4.85,73,"Sidemen, Bali, Indonesia",29332,5,1,2,0,1,0,1
4.98,45,"Western Cape, South Africa",9204,1,1,2,0,1,0,1
4.87,126,"East Point, Georgia, United States",28737,1,2,2,0,2,0,1
4.94,329,"Selat, Bali, Indonesia",32303,5,1,4,0,1,0,1
5.0,140,"Ladonia, Texas, United States",30098,1,2,4,0,2,0,1
4.75,139,"La Fortuna, Alajuela Province, Costa Rica",13703,1,1,2,0,1,0,1
4.94,67,"Tampaksiring, Bali, Indonesia",27647,1,1,2,0,1,0,1
4.79,213,"Noyers-sur-Cher, Centre-Val de Loire, France",8699,1,1,4,0,1,0,1
4.89,177,"Key West, Florida, United States",68313,1,1,2,0,1,0,1
4.94,110,"Selat, Bali, Indonesia",43070,1,2,4,0,2,0,1
4.91,118,"Sevierville, Tennessee, United States",18311,1,1,2,0,1,0,1
4.92,716,"Geneva, Florida, United States",21090,1,1,2,0,0,0,1
5.0,45,"Telluride, Colorado, United States",82612,2,3,8,0,3,0,1
4.75,4,"Zennewijnen, Gelderland, Netherlands",7790,1,1,2,0,1,0,1
4.93,193,"Clancy, Montana, United States",28882,1,2,12,0,2,0,1
4.84,532,"Murfreesboro, Tennessee, United States",8571,0,1,2,1,1,0,1
4.92,63,"Crestone, Colorado, United States",14218,5,2,4,0,2,0,1
4.857475195517684,1,"Gumniska Małe, Warmińsko-Mazurskie, Poland",21094,1,2,4,0,2,0,0
4.83,175,"Tokke, Vestfold og Telemark, Norway",19183,1,1,2,0,1,0,1
4.9,519,"Komoka, Ontario, Canada",9346,1,1,2,0,1,0,1
4.84,308,"Selat, Bali, Indonesia",10768,5,1,2,0,1,0,1
5.0,47,"Asheville, North Carolina, United States",34075,1,1,4,0,1,0,1
4.92,108,"Cali, Valle del Cauca, Colombia",2318,1,1,2,0,0,0,1
4.98,114,"Maidenwells, Wales, United Kingdom",16062,5,2,5,0,2,0,1
4.98,249,"Kootenay Boundary E, British Columbia, Canada",23731,1,1,2,0,1,0,1
4.92,49,"Tegallalang, Bali, Indonesia",14500,1,1,3,0,1,0,1
4.96,68,"Sunnfjord, Vestland, Norway",31904,1,1,2,0,1,0,1
4.97,29,"Vian, Oklahoma, United States",18056,5,3,6,0,3,0,1
4.55,11,"Obergoms VS, Wallis, Switzerland",23714,1,1,2,0,1,0,1
4.98,88,"Mesa County, Colorado, United States",28282,1,2,4,0,0,0,1
4.57,8,"Celle Ligure, Liguria, Italy",13628,1,1,2,0,1,0,1
4.77,31,"Tepoztlán, Morelos, Mexico",13037,1,1,2,0,1,0,1
5.0,166,"Castaic, California, United States",17800,1,1,2,0,1,0,1
4.94,31,"Brisas de Zicatela, Oaxaca, Mexico",34221,2,2,4,0,2,0,1
4.92,37,"San José, Costa Rica",34272,1,2,6,0,2,0,1
5.0,21,"Dolores, Colorado, United States",13475,1,1,2,0,1,0,1
4.8,59,"Malibu, California, United States",162682,4,4,12,0,4,0,1
4.81,317,"Crestone, Colorado, United States",29113,1,2,9,0,2,0,1
5.0,30,"Benton, Tennessee, United States",14979,1,1,4,0,1,0,1
4.97,118,"Taos County, New Mexico, United States",18421,1,1,2,0,1,0,1
4.8,258,"Cotignac, Provence-Alpes-Côte d'Azur, France",10095,1,2,5,0,2,0,1
5.0,58,"Baileyville, Kansas, United States",13681,1,1,4,0,1,0,1
4.78,32,"Bolzano, Trentino-Alto Adige/South Tyrol, Italy",20897,1,1,4,0,1,0,1
4.93,152,"Nissedal, Vestfold og Telemark, Norway",8562,1,1,4,0,1,0,1
4.98,43,"Tepoztlán, Morelos, Mexico",13444,1,1,2,0,1,0,1
5.0,205,"Cheshire East, England, United Kingdom",9637,1,1,3,0,1,0,1
4.75,8,"Koniaków, Śląskie, Poland",15923,1,1,4,0,1,0,1
4.64,95,"Neustrelitz, Mecklenburg-Vorpommern, Germany",6688,1,1,2,0,1,0,1
4.93,134,"Fort Myers, Florida, United States",11136,1,2,4,0,2,0,1
5.0,8,"Walterstone, England, United Kingdom",13473,5,1,2,0,1,0,1
5.0,8,"Kingman, Arizona, United States",5620,0,1,2,0,1,0,1
4.96,201,"Manhattan, Kansas, United States",14829,1,2,4,0,2,0,1
4.96,48,"Ramsdean, England, United Kingdom",13136,1,1,2,0,1,0,1
4.94,339,"Lake Hayes, Otago, New Zealand",13692,1,1,2,0,1,0,1
4.91,45,"Ubud, Bali, Indonesia",61438,5,4,8,0,4,0,1
4.98,42,"West Midlands, England, United Kingdom",10172,1,1,2,0,1,0,1
5.0,115,"Kimberly, Alabama, United States",9320,1,2,6,0,2,0,1
4.67,39,"Hasle, Denmark",3411,0,1,3,0,1,0,1
4.98,174,"Puerto Jiménez, Puntarenas, Costa Rica",13737,1,2,4,0,2,0,1
4.857475195517684,0,"Offranville, Normandie, France",13278,1,2,6,0,2,0,0
4.88,80,"Frogn, Viken, Norway",34906,1,2,4,0,2,0,1
4.89,128,"Boulder, Colorado, United States",41747,1,3,4,0,3,0,1
